version,srcipv4,srchost,rawmsghostname,rawmsghostipv4,rawmsg,policy,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,filetype,eventtime,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,username,process,hash,filepath,filename,rule,application,severity,sensor,reason,product,md5,manufacturer,hostname,group,firstseen,eventtype,description,createdtime,starttime,query,lastmodifiedtime
8.0.0.2146,172.24.40.65,globalcom\nyclt4778a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\rpcnet\bin\set37a3.tmp' [                                                                ] was loaded in the Process[pkgslv.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 9:10:37 AM] Process[5/8/2017 9:10:36 AM-5/8/2017 9:10:40 AM] Boot[5/8/2017 9:45:42 AM] DriverStart[5/8/2017 9:04:56 AM] ServiceStart[5/8/2017 11:28:35 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4778A"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:30:11 PM"" ip_address=""172.24.40.65"" process=""c:\windows\syswow64\pkgslv.exe"" file_path=""c:\programdata\rpcnet\bin\set37a3.tmp"" file_name=""set37a3.tmp"" policy=""High Enforcement - Workstations"" process_key=""0000014e-0000-0a3c-01d2-c7fc7b735809"" server_version=""8.0.0.2146"" process_trust=""9"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\rpcnet\bin\set37a3.tmp' [                                                                ] was loaded in the process[pkgslv.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 9:10:37 am] process[5/8/2017 9:10:36 am-5/8/2017 9:10:40 am] boot[5/8/2017 9:45:42 am] driverstart[5/8/2017 9:04:56 am] servicestart[5/8/2017 11:28:35 am],antivirus,2017-05-08T15:31:12.039Z,52803,172.21.25.11,carbonblack_er-4221260002,944,<12>May 08 15:31:12 gcSMQ0205.global.com ,28068689729,1,0.0.0.0/514/udp,2b03-689063741,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:30:11.000Z,carbonblack_er,16c9b09f-3b33-4747-b7c3-a70196a1ea47#1695,"{""id"":""16c9b09f-3b33-4747-b7c3-a70196a1ea47#1695"",""num_events"":2877,""data_type"":""passthrough"",""batch_id"":""16c9b09f-3b33-4747-b7c3-a70196a1ea47"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1694,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\syswow64\pkgslv.exe, ,c:\programdata\rpcnet\bin\set37a3.tmp,set37a3.tmp, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.40.65,globalcom\nyclt4778a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&19070EDF&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. Interactive user at the time: 'J.Burton'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4778A"" username=""J.Burton"" date=""5/8/2017 3:30:50 PM"" ip_address=""172.24.40.65"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&19070edf&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. interactive user at the time: 'j.burton'.,antivirus,2017-05-08T15:31:12.040Z,52803,172.21.25.11,carbonblack_er-919784128,447,<14>May 08 15:31:12 gcSMQ0205.global.com ,28068689731,1,0.0.0.0/514/udp,2b03-689063743,11011,discovery-device attached,2017-05-08T15:30:50.000Z,carbonblack_er,16c9b09f-3b33-4747-b7c3-a70196a1ea47#1696,"{""id"":""16c9b09f-3b33-4747-b7c3-a70196a1ea47#1696"",""num_events"":2877,""data_type"":""passthrough"",""batch_id"":""16c9b09f-3b33-4747-b7c3-a70196a1ea47"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1695,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,j.burton, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.217,globalcom\nycws4705a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'ATA LITEON_IT_LCS-25 (S/N: 4&332E87&0&000000)' was attached as drive '\device\harddiskvolume1 (disk 0 partition 1)'. Interactive user at the time: 'b.yamamoto'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCWS4705A"" username=""b.yamamoto"" date=""5/8/2017 3:46:34 PM"" ip_address=""172.24.33.217"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'ata liteon_it_lcs-25 (s/n: 4&332e87&0&000000)' was attached as drive '\device\harddiskvolume1 (disk 0 partition 1)'. interactive user at the time: 'b.yamamoto'.,antivirus,2017-05-08T15:47:17.987Z,52803,172.21.25.11,carbonblack_er-919784128,466,<14>May 08 15:47:18 gcSMQ0205.global.com ,28070105386,1,0.0.0.0/514/udp,2b03-6891bd12a,11011,discovery-device attached,2017-05-08T15:46:34.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1048,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1048"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1047,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,b.yamamoto, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.217,globalcom\nycws4705a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCWS4705A"" date=""5/8/2017 3:46:38 PM"" ip_address=""172.24.33.217"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:47:17.991Z,52803,172.21.25.11,carbonblack_er-3695217356,404,<14>May 08 15:47:18 gcSMQ0205.global.com ,28070105388,1,0.0.0.0/514/udp,2b03-6891bd12c,11011,computer management-cache check start,2017-05-08T15:46:38.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1049,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1049"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1048,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.21.19.70,globalcom\nycvm-win10-scm,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.020\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/3/2017 2:13:43 AM] Process[Unknown-Still Running] Boot[5/1/2017 6:42:40 PM] DriverStart[5/1/2017 6:42:45 PM] ServiceStart[5/8/2017 11:45:03 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCVM-WIN10-SCM"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:43 PM"" ip_address=""172.21.19.70"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.020\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.020\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/3/2017 2:13:43 am] process[unknown-still running] boot[5/1/2017 6:42:40 pm] driverstart[5/1/2017 6:42:45 pm] servicestart[5/8/2017 11:45:03 am],antivirus,2017-05-08T15:47:18.003Z,52803,172.21.25.11,carbonblack_er-3809752813,1157,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105398,1,0.0.0.0/514/udp,2b03-6891bd136,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:43.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1054,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1054"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1053,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.020\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.21.19.70,globalcom\nycvm-win10-scm,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.008\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/2/2017 7:35:48 PM] Process[Unknown-Still Running] Boot[5/1/2017 6:42:40 PM] DriverStart[5/1/2017 6:42:45 PM] ServiceStart[5/8/2017 11:45:03 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCVM-WIN10-SCM"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:43 PM"" ip_address=""172.21.19.70"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.008\eng64.sys"" file_name=""eng64.sys"" file_hash=""3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.008\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/2/2017 7:35:48 pm] process[unknown-still running] boot[5/1/2017 6:42:40 pm] driverstart[5/1/2017 6:42:45 pm] servicestart[5/8/2017 11:45:03 am],antivirus,2017-05-08T15:47:18.005Z,52803,172.21.25.11,carbonblack_er-3809752813,1160,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105400,1,0.0.0.0/514/udp,2b03-6891bd138,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:43.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1055,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1055"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1054,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170502.008\eng64.sys,eng64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.72,globalcom\nyclt4771,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170506.001\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/7/2017 9:07:35 AM] Process[Unknown-Still Running] Boot[5/7/2017 8:00:17 PM] DriverStart[5/7/2017 9:07:33 AM] ServiceStart[5/8/2017 11:45:08 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4771"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:44 PM"" ip_address=""172.24.32.72"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170506.001\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170506.001\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/7/2017 9:07:35 am] process[unknown-still running] boot[5/7/2017 8:00:17 pm] driverstart[5/7/2017 9:07:33 am] servicestart[5/8/2017 11:45:08 am],antivirus,2017-05-08T15:47:18.011Z,52803,172.21.25.11,carbonblack_er-3809752813,1151,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105406,1,0.0.0.0/514/udp,2b03-6891bd13e,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:44.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1058,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1058"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1057,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170506.001\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.72,globalcom\nyclt4771,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/7/2017 4:13:22 PM] Process[Unknown-Still Running] Boot[5/7/2017 8:00:17 PM] DriverStart[5/7/2017 9:07:33 AM] ServiceStart[5/8/2017 11:45:08 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4771"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:44 PM"" ip_address=""172.24.32.72"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\eng64.sys"" file_name=""eng64.sys"" file_hash=""3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/7/2017 4:13:22 pm] process[unknown-still running] boot[5/7/2017 8:00:17 pm] driverstart[5/7/2017 9:07:33 am] servicestart[5/8/2017 11:45:08 am],antivirus,2017-05-08T15:47:18.013Z,52803,172.21.25.11,carbonblack_er-3809752813,1154,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105408,1,0.0.0.0/514/udp,2b03-6891bd140,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:44.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1059,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1059"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1058,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\eng64.sys,eng64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.72,globalcom\nyclt4771,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\system32\drivers\dump_msahci.sys' [                                                                ] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/7/2017 9:07:57 AM] Process[Unknown-Still Running] Boot[5/7/2017 8:00:17 PM] DriverStart[5/7/2017 9:07:33 AM] ServiceStart[5/8/2017 11:45:08 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4771"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:44 PM"" ip_address=""172.24.32.72"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\windows\system32\drivers\dump_msahci.sys"" file_name=""dump_msahci.sys"" policy=""High Enforcement - Workstations"" process_key=""000000fc-0000-0004-0000-000000000000"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\system32\drivers\dump_msahci.sys' [                                                                ] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/7/2017 9:07:57 am] process[unknown-still running] boot[5/7/2017 8:00:17 pm] driverstart[5/7/2017 9:07:33 am] servicestart[5/8/2017 11:45:08 am],antivirus,2017-05-08T15:47:18.015Z,52803,172.21.25.11,carbonblack_er-4221260002,946,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105410,1,0.0.0.0/514/udp,2b03-6891bd142,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:44.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1060,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1060"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1059,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe, ,c:\windows\system32\drivers\dump_msahci.sys,dump_msahci.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.21.19.70,globalcom\nycvm-win10-scm,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\system32\drivers\dump_dumpfve.sys' [                                                                ] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/1/2017 6:43:10 PM] Process[Unknown-Still Running] Boot[5/1/2017 6:42:40 PM] DriverStart[5/1/2017 6:42:45 PM] ServiceStart[5/8/2017 11:45:03 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCVM-WIN10-SCM"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:46:43 PM"" ip_address=""172.21.19.70"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\windows\system32\drivers\dump_dumpfve.sys"" file_name=""dump_dumpfve.sys"" policy=""High Enforcement - Workstations"" process_key=""00000075-0000-0004-0000-000000000000"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\system32\drivers\dump_dumpfve.sys' [                                                                ] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/1/2017 6:43:10 pm] process[unknown-still running] boot[5/1/2017 6:42:40 pm] driverstart[5/1/2017 6:42:45 pm] servicestart[5/8/2017 11:45:03 am],antivirus,2017-05-08T15:47:18.018Z,52803,172.21.25.11,carbonblack_er-4221260002,955,<12>May 08 15:47:18 gcSMQ0205.global.com ,28070105414,1,0.0.0.0/514/udp,2b03-6891bd146,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:46:43.000Z,carbonblack_er,1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1062,"{""id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36#1062"",""num_events"":1262,""data_type"":""passthrough"",""batch_id"":""1d343491-4d5e-4fd1-90f5-a75fe0da7f36"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1061,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe, ,c:\windows\system32\drivers\dump_dumpfve.sys,dump_dumpfve.sys, , , , , , , , , , , , , , , , , 
