username,starttime,srcport,srcipv4,srchost,rule,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,hostname,group,endtime,dstipv4,direction,class,application,action,accountdomain,_eventid,__metadata__,srcisp,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,size,process,msg,md5,deviceid,description,server,risklevel,info,duration,ruleid,filepath,filename,dstport,category
e.eisenhower,2017-05-08T09:48:50.000Z,138,172.24.3.127,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.127,Local: 138,Local: gcgcgcgcgcgc,Remote: 172.24.3.81,Remote: ,Remote: 138,Remote: 002324BDB80A,UDP,Inbound,Begin: 2017-05-08 09:48:50,End: 2017-05-08 09:48:50,Occurrences: 1,Application: C:/Windows/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: e.eisenhower,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.291Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,395,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484299,1,0.0.0.0/514/udp,2b03-688f3d28b,11011,nycws5379b-0943,default,2017-05-08T09:48:50.000Z,172.24.3.81,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2012,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2012"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2011,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:23:34.000Z,5247,239.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 239.0.0.1,Local: 5247,Local: 01005E000001,Remote: 172.20.50.72,Remote: ,Remote: 5247,Remote: 203A07679C84,UDP,Inbound,Begin: 2017-05-08 10:23:34,End: 2017-05-08 10:23:39,Occurrences: 25,Application: ,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.024Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,358,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483664,1,0.0.0.0/514/udp,2b03-688f3d010,11011,zaflt3373a,default,2017-05-08T10:23:39.000Z,172.20.50.72,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2027,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2027"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2026,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:23:39.000Z,137,172.20.50.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 172.20.50.255,Local: 137,Local: gcgcgcgcgcgc,Remote: 172.20.50.140,Remote: ,Remote: 137,Remote: 4C34888D48FC,UDP,Inbound,Begin: 2017-05-08 10:23:39,End: 2017-05-08 10:23:39,Occurrences: 1,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.030Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,392,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483676,1,0.0.0.0/514/udp,2b03-688f3d01c,11011,zaflt3373a,default,2017-05-08T10:23:39.000Z,172.20.50.140,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2029,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2029"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2028,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:26:17.000Z,5247,239.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 239.0.0.1,Local: 5247,Local: 01005E000001,Remote: 172.20.50.72,Remote: ,Remote: 5247,Remote: 203A07679C84,UDP,Inbound,Begin: 2017-05-08 10:26:17,End: 2017-05-08 10:26:17,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.064Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,357,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483772,1,0.0.0.0/514/udp,2b03-688f3d07c,11011,zaflt3373a,default,2017-05-08T10:26:17.000Z,172.20.50.72,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2043,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2043"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2042,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:26:14.000Z,1900,239.255.255.250,01005e7gcgca,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 239.255.255.250,Local: 1900,Local: 01005E7gcgcA,Remote: 172.20.50.154,Remote: ,Remote: 53598,Remote: 340286816B86,UDP,Inbound,Begin: 2017-05-08 10:26:14,End: 2017-05-08 10:26:17,Occurrences: 4,Application: ,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.070Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,365,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483796,1,0.0.0.0/514/udp,2b03-688f3d094,11011,zaflt3373a,default,2017-05-08T10:26:17.000Z,172.20.50.154,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2048,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2048"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2047,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:24:30.000Z,5247,239.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 239.0.0.1,Local: 5247,Local: 01005E000001,Remote: 172.20.50.72,Remote: ,Remote: 5247,Remote: 203A07679C84,UDP,Inbound,Begin: 2017-05-08 10:24:30,End: 2017-05-08 10:24:35,Occurrences: 15,Application: ,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.096Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,358,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483866,1,0.0.0.0/514/udp,2b03-688f3d0da,11011,zaflt3373a,default,2017-05-08T10:24:35.000Z,172.20.50.72,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2056,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2056"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2055,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.williams,2017-05-08T10:23:42.000Z,1900,239.255.255.250,01005e7gcgca,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3373A,Local: 239.255.255.250,Local: 1900,Local: 01005E7gcgcA,Remote: 172.20.50.158,Remote: ,Remote: 59378,Remote: 5CC5D4DEgc44,UDP,Inbound,Begin: 2017-05-08 10:23:42,End: 2017-05-08 10:24:30,Occurrences: 3,Application: ,Rule: block Incoming,Location: Default,User: e.williams,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.106Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,365,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483888,1,0.0.0.0/514/udp,2b03-688f3d0f0,11011,zaflt3373a,default,2017-05-08T10:24:30.000Z,172.20.50.158,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2061,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2061"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2060,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:48:54.000Z,50058,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50058,Local: 90B11C78AC3E,Remote: 34.195.92.116,Remote: sensors.quick-whale.my.carbonblack.io,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:48:54,End: 2017-05-08 09:48:54,Occurrences: 1,Application: C:/Windows/CarbonBlack/cb.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.148Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,426,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483966,1,0.0.0.0/514/udp,2b03-688f3d13e,11011,nycws5379b-0943,default,2017-05-08T09:48:54.000Z,34.195.92.116,outbound,symantec_endpoint_protection,c:/windows/carbonblack/cb.exe,allowed,nt authority,9022b3cf-a947-4c98-81df-aca0ad394255#2066,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2066"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2065,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
e.eisenhower,2017-05-08T09:43:47.000Z,50024,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50024,Local: 90B11C78AC3E,Remote: 158.85.3.195,Remote: xml.syncplicity.com,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:43:47,End: 2017-05-08 09:43:47,Occurrences: 1,Application: C:/Program Files/Syncplicity/Syncplicity.exe,Rule: Allow Outbound,Location: Default,User: e.eisenhower,Domain: globalcom,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.158Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,429,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067483987,1,0.0.0.0/514/udp,2b03-688f3d153,11011,nycws5379b-0943,default,2017-05-08T09:43:47.000Z,158.85.3.195,outbound,symantec_endpoint_protection,c:/program files/syncplicity/syncplicity.exe,allowed,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2373,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2373"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2372,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,washington,softlayer.com,leonard chung,38.895111083984375,-77.03636932373047,district of columbia,dch,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:50:52.000Z,50069,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50069,Local: 90B11C78AC3E,Remote: 34.195.92.116,Remote: sensors.quick-whale.my.carbonblack.io,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:50:52,End: 2017-05-08 09:50:52,Occurrences: 1,Application: C:/Windows/CarbonBlack/cb.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.188Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,426,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484059,1,0.0.0.0/514/udp,2b03-688f3d19b,11011,nycws5379b-0943,default,2017-05-08T09:50:52.000Z,34.195.92.116,outbound,symantec_endpoint_protection,c:/windows/carbonblack/cb.exe,allowed,nt authority,9022b3cf-a947-4c98-81df-aca0ad394255#2376,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2376"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2375,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
e.eisenhower,2017-05-08T09:49:20.000Z,50059,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50059,Local: 90B11C78AC3E,Remote: 54.89.50.71,Remote: gol.syncplicity.com,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:49:20,End: 2017-05-08 09:49:20,Occurrences: 1,Application: C:/Program Files/Syncplicity/Syncplicity.exe,Rule: Allow Outbound,Location: Default,User: e.eisenhower,Domain: globalcom,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.212Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,428,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484117,1,0.0.0.0/514/udp,2b03-688f3d1d5,11011,nycws5379b-0943,default,2017-05-08T09:49:20.000Z,54.89.50.71,outbound,symantec_endpoint_protection,c:/program files/syncplicity/syncplicity.exe,allowed,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2391,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2391"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2390,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
e.eisenhower,2017-05-08T09:45:20.000Z,50037,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50037,Local: 90B11C78AC3E,Remote: 34.195.176.205,Remote: gol.syncplicity.com,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:45:20,End: 2017-05-08 09:45:20,Occurrences: 1,Application: C:/Program Files/Syncplicity/Syncplicity.exe,Rule: Allow Outbound,Location: Default,User: e.eisenhower,Domain: globalcom,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.253Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,431,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484197,1,0.0.0.0/514/udp,2b03-688f3d225,11011,nycws5379b-0943,default,2017-05-08T09:45:20.000Z,34.195.176.205,outbound,symantec_endpoint_protection,c:/program files/syncplicity/syncplicity.exe,allowed,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2397,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2397"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2396,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:50:23.000Z,50066,172.24.3.31,90b11c78ac3e,allow outbound,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.31,Local: 50066,Local: 90B11C78AC3E,Remote: 34.195.92.116,Remote: sensors.quick-whale.my.carbonblack.io,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 09:50:23,End: 2017-05-08 09:50:23,Occurrences: 1,Application: C:/Windows/CarbonBlack/cb.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.261Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,426,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484239,1,0.0.0.0/514/udp,2b03-688f3d24f,11011,nycws5379b-0943,default,2017-05-08T09:50:23.000Z,34.195.92.116,outbound,symantec_endpoint_protection,c:/windows/carbonblack/cb.exe,allowed,nt authority,9022b3cf-a947-4c98-81df-aca0ad394255#2406,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2406"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2405,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T09:49:20.000Z,5355,0.0.0.0,333300010003,system network processes,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 0.0.0.0,Local: 5355,Local: 333300010003,Remote: 0.0.0.0,Remote: ,Remote: 53137,Remote: D8CB8A85E8B1,UDP,Inbound,Begin: 2017-05-08 09:49:20,End: 2017-05-08 09:50:03,Occurrences: 6,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",udp,SymantecServer,antivirus,2017-05-08T15:20:34.283Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,400,<58>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484284,1,0.0.0.0/514/udp,2b03-688f3d27c,11011,nycws5379b-0943,default,2017-05-08T09:50:03.000Z,0.0.0.0,inbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,9022b3cf-a947-4c98-81df-aca0ad394255#2410,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2410"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2409,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",broadcast rfc1700,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.eisenhower,2017-05-08T09:43:32.000Z,137,172.24.3.127,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 172.24.3.127,Local: 137,Local: gcgcgcgcgcgc,Remote: 172.24.3.40,Remote: ,Remote: 137,Remote: 0023247BAEF8,UDP,Inbound,Begin: 2017-05-08 09:43:32,End: 2017-05-08 09:43:34,Occurrences: 3,Application: C:/Windows/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: e.eisenhower,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:20:34.301Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,395,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484338,1,0.0.0.0/514/udp,2b03-688f3d2b2,11011,nycws5379b-0943,default,2017-05-08T09:43:34.000Z,172.24.3.40,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2421,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2421"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2420,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.eisenhower,2017-05-08T09:46:12.000Z,2,224.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"NYCWS5379b-0943,Local: 224.0.0.1,Local: 2,Local: 01005E000001,Remote: 0.0.0.0,Remote: ,Remote: 0,Remote: E0553D9806CC,8,Inbound,Begin: 2017-05-08 09:46:12,End: 2017-05-08 09:46:12,Occurrences: 4,Application: ,Rule: block Incoming,Location: Default,User: e.eisenhower,Domain: globalcom,Action: blocked",8,SymantecServer,antivirus,2017-05-08T15:20:34.349Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,350,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484436,1,0.0.0.0/514/udp,2b03-688f3d314,11011,nycws5379b-0943,default,2017-05-08T09:46:12.000Z,0.0.0.0,inbound,symantec_endpoint_protection, ,blocked,globalcom,9022b3cf-a947-4c98-81df-aca0ad394255#2425,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2425"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2424,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T10:47:40.000Z,53257,172.21.19.117,005056b10086,system network processes 2,gcsmq0602,127.0.0.1,"gcnyc0235,Local: 172.21.19.117,Local: 53257,Local: 005056B10086,Remote: 23.15.7.104,Remote: ctldl.windowsupdate.com,Remote: 80,Remote: 00000C07AC77,TCP,Outbound,Begin: 2017-05-08 10:47:40,End: 2017-05-08 10:47:41,Occurrences: 3,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes 2,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:20:34.385Z,50930,172.21.25.20,symantec_endpoint_protection-1453027712,428,<59>May  8 11:18:45 gcSMQ0602 SymantecServer: ,28067484476,1,0.0.0.0/514/udp,2b03-688f3d33c,11011,gcnyc0235,default,2017-05-08T10:47:41.000Z,23.15.7.104,outbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,9022b3cf-a947-4c98-81df-aca0ad394255#2432,"{""id"":""9022b3cf-a947-4c98-81df-aca0ad394255#2432"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""9022b3cf-a947-4c98-81df-aca0ad394255"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2431,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,akamai.com,akamai technologies inc.,39.04372024536133,-77.48748779296875,virginia,cdn,11011, , , , , , , , , , , , , , , 
