username,threshold,srcipv4,size,rawmsghostname,rawmsghostipv4,rawmsg,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,group,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,meta_cbname,length,eventid,description,protocol,dstipv4,action,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,reason,rateval,ratemax,rateid,rateavg,policy,count,ipv4,interface,number,duration,sentpackets,sentbytes,peer,srcport,localinterface,dstport,rcvdpackets,rcvdbytes
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:18:02.405Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:18:02,28067220788,1,0.0.0.0/514/udp,2b03-688efcd34,11011,global.com,cisco_asa_threat_detection,ce79e4f2-7524-4342-91a6-9caf405e7a2f#2920,"{""id"":""ce79e4f2-7524-4342-91a6-9caf405e7a2f#2920"",""num_events"":2806,""data_type"":""passthrough"",""batch_id"":""ce79e4f2-7524-4342-91a6-9caf405e7a2f"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2919,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:18:02.405Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:18:02,28067220790,1,0.0.0.0/514/udp,2b03-688efcd36,11011,global.com,cisco_asa_threat_detection,ce79e4f2-7524-4342-91a6-9caf405e7a2f#2922,"{""id"":""ce79e4f2-7524-4342-91a6-9caf405e7a2f#2922"",""num_events"":2806,""data_type"":""passthrough"",""batch_id"":""ce79e4f2-7524-4342-91a6-9caf405e7a2f"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2921,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:18:03.303Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:18:03,28067222464,1,0.0.0.0/514/udp,2b03-688efd3c0,11011,global.com,cisco_asa_threat_detection,54f038c5-f86d-4e91-9865-c9d8b7b018c8#295,"{""id"":""54f038c5-f86d-4e91-9865-c9d8b7b018c8#295"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""54f038c5-f86d-4e91-9865-c9d8b7b018c8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":294,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:20:03.390Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:20:03,28067433386,1,0.0.0.0/514/udp,2b03-688f30baa,11011,global.com,cisco_asa_threat_detection,b38dd870-4672-4b3c-a434-55652a14b833#1435,"{""id"":""b38dd870-4672-4b3c-a434-55652a14b833#1435"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b38dd870-4672-4b3c-a434-55652a14b833"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1434,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 66.171.66.14:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 66.171.66.14:500,firewall,2017-05-08T15:20:29.076Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,116,<167>May 08 2017 11:20:29,28067473209,1,0.0.0.0/514/udp,2b03-688f3a739,11011, ,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#590,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#590"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":589,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=d79a4dcc) with payloads : HDR + HASH (8) + SA (1) + NONCE (10) + ID (5) + ID (5) + NONE (0) total length : 168",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + sa (1) + nonce (10) + id (5) + id (5) + none (0),"firewall,ids",2017-05-08T15:20:29.077Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,207,<167>May 08 2017 11:20:29,28067473211,1,0.0.0.0/514/udp,2b03-688f3a73b,11011, ,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#591,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#591"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":590,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,168,d79a4dcc, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-715027: Group = 66.171.66.14, IP = 66.171.66.14, IPSec SA Proposal # 1, Transform # 1 acceptable  Matches global IPSec SA entry # 2",%ASA-7-715027,ipsec sa proposal # 1,"firewall,ids",2017-05-08T15:20:29.077Z,514,172.21.15.12,cisco_asa_threat_detection-2894807004,166,<167>May 08 2017 11:20:29,28067473229,1,0.0.0.0/514/udp,2b03-688f3a74d,11011,66.171.66.14,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#602,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#602"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":601,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011, , ,transform # 1 acceptable  matches global ipsec sa entry # 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 66.171.66.14:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 66.171.66.14:500,firewall,2017-05-08T15:20:29.114Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,116,<167>May 08 2017 11:20:29,28067473302,1,0.0.0.0/514/udp,2b03-688f3a796,11011, ,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#899,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#899"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":898,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:44.009Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:43,28067816132,1,0.0.0.0/514/udp,2b03-688f8e2c4,11011,global.com,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#2415,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#2415"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2414,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:44.010Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:43,28067816144,1,0.0.0.0/514/udp,2b03-688f8e2d0,11011,global.com,cisco_asa_threat_detection,b3ce349f-a957-4dff-b49a-746aad8c60a6#2420,"{""id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6#2420"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b3ce349f-a957-4dff-b49a-746aad8c60a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2419,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:21:03.071Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:21:03,28067534104,1,0.0.0.0/514/udp,2b03-688f49518,11011,global.com,cisco_asa_threat_detection,3c3755b6-c7d1-4ae6-b44f-5da5bc6faf02#2570,"{""id"":""3c3755b6-c7d1-4ae6-b44f-5da5bc6faf02#2570"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""3c3755b6-c7d1-4ae6-b44f-5da5bc6faf02"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2569,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:22:02.997Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:22:02,28067635826,1,0.0.0.0/514/udp,2b03-688f62272,11011,global.com,cisco_asa_threat_detection,a05fa347-0985-428f-a00f-021eb70d1ccc#366,"{""id"":""a05fa347-0985-428f-a00f-021eb70d1ccc#366"",""num_events"":2949,""data_type"":""passthrough"",""batch_id"":""a05fa347-0985-428f-a00f-021eb70d1ccc"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":365,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=6a52d036) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:17:32.338Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,180,<167>May 08 2017 11:17:32,28067192352,1,0.0.0.0/514/udp,2b03-688ef5e20,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#82,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#82"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":81,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,84,6a52d036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=1bbb6fe2) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:21:06.364Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,180,<167>May 08 2017 11:21:06,28067540023,1,0.0.0.0/514/udp,2b03-688f4ac37,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#778,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#778"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":777,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,84,1bbb6fe2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,137.135.115.174, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An inbound LAN-to-LAN SA (SPI= 0xD5F761F7) between 137.135.115.174 and 199.255.154.12 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an inbound lan-to-lan sa,firewall,2017-05-08T15:22:22.967Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,177,<166>May 08 2017 11:22:22,28067669068,1,0.0.0.0/514/udp,2b03-688f6a44c,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1001,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1001"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1000,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , ,ipsec,199.255.154.12,deleted,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org, , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 137.135.115.174:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 137.135.115.174:500,firewall,2017-05-08T15:22:23.013Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,119,<167>May 08 2017 11:22:22,28067669075,1,0.0.0.0/514/udp,2b03-688f6a453,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1003,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1003"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1002,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 137.135.115.174, IP = 137.135.115.174, Connection terminated for peer 137.135.115.174.  Reason: Peer Terminate  Remote Proxy 172.22.16.0, Local Proxy 10.4.0.0",%ASA-5-713050,connection terminated for peer 137.135.115.174,"firewall,ids",2017-05-08T15:22:23.014Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,209,<165>May 08 2017 11:22:22,28067669091,1,0.0.0.0/514/udp,2b03-688f6a463,11011,137.135.115.174,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1006,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1006"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1005,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 172.22.16.0, local proxy 10.4.0.0", , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 137.135.115.174, IP = 137.135.115.174, IKE Deleting SA: Remote Proxy 10.4.0.0, Local Proxy 172.22.17.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:22:23.015Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,153,<167>May 08 2017 11:22:22,28067669106,1,0.0.0.0/514/udp,2b03-688f6a472,11011,137.135.115.174,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1299,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1299"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1298,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,137.135.115.174, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An inbound LAN-to-LAN SA (SPI= 0x6719E4B9) between 137.135.115.174 and 199.255.154.12 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an inbound lan-to-lan sa,firewall,2017-05-08T15:22:23.017Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,177,<166>May 08 2017 11:22:22,28067669113,1,0.0.0.0/514/udp,2b03-688f6a479,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1302,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1302"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1301,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , ,ipsec,199.255.154.12,deleted,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org, , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,199.255.154.12, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An outbound LAN-to-LAN SA (SPI= 0x4339F61C) between 199.255.154.12 and 137.135.115.174 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an outbound lan-to-lan sa,firewall,2017-05-08T15:22:23.017Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,178,<166>May 08 2017 11:22:22,28067669116,1,0.0.0.0/514/udp,2b03-688f6a47c,11011, ,cisco_asa_threat_detection,fe526976-81c4-49fa-9597-080ef00d8339#1303,"{""id"":""fe526976-81c4-49fa-9597-080ef00d8339#1303"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""fe526976-81c4-49fa-9597-080ef00d8339"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1302,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11011, , , ,ipsec,137.135.115.174,deleted,united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses, , , , , , , , , , , , , , , , , , , 
