srcipv4,result,rawmsghostname,rawmsghostipv4,rawmsg,querytypename,protocol,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,flagval,domain,direction,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,program,query
172.24.33.245,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  00000022320FC160 UDP Rcv 172.24.33.245   09a4   Q [0001   D   NOERROR] A      (3)ssl(7)gstatic(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.620Z,58733,172.24.19.20,ms_dns-1323478756,181,<13>May  8 11:19:00 gcBRW0000.global.com ,4077658913,1,0.0.0.0/514/tcp,2b04-f30c2321,11012,00000022320fc160,ssl.gstatic.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#713,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#713"",""num_events"":2965,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":712,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EB0 PACKET  0000002234002160 UDP Snd 172.24.220.20   621d   Q [0001   D   NOERROR] A      (6)zayzay(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.621Z,58733,172.24.19.20,ms_dns-2499431055,174,<13>May  8 11:19:00 gcBRW0000.global.com ,4077658935,1,0.0.0.0/514/tcp,2b04-f30c2337,11012,0000002234002160,zayzay.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#716,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#716"",""num_events"":2964,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":715,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.33.136,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EB0 PACKET  0000002232D30200 UDP Rcv 172.24.33.136   9810   Q [0001   D   NOERROR] A      (1)s(1)w(3)org(0),a,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-1323478756,173,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659057,1,0.0.0.0/514/tcp,2b04-f30c23b1,11012,0000002232d30200,s.w.org,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#719,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#719"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":718,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.33.136,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EB0 PACKET  0000002232D30200 UDP Snd 172.24.33.136   9810 R Q [8081   DR  NOERROR] A      (1)s(1)w(3)org(0),a,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-1323478756,173,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659059,1,0.0.0.0/514/tcp,2b04-f30c23b3,11012,0000002232d30200,s.w.org,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#720,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#720"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":719,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232D14120 UDP Rcv 172.24.40.65    5446   Q [0001   D   NOERROR] A      (9)gcBRW0000(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-1323478756,189,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659065,1,0.0.0.0/514/tcp,2b04-f30c23b9,11012,0000002232d14120,gcbrw0000.global.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#721,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#721"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":720,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,dr  noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232D14120 UDP Snd 172.24.40.65    32b5 R Q [8085 A DR  NOERROR] A      (9)gcBRW0000(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-1323478756,189,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659077,1,0.0.0.0/514/tcp,2b04-f30c23c5,11012,0000002232d14120,gcbrw0000.global.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#725,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#725"",""num_events"":2961,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":724,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232D14120 UDP Rcv 172.24.40.65    44e7   Q [0001   D   NOERROR] A      (3)www(9)myworkday(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-1323478756,183,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659087,1,0.0.0.0/514/tcp,2b04-f30c23cf,11012,0000002232d14120,www.myworkday.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#727,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#727"",""num_events"":2961,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":726,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232BBE0D0 UDP Rcv 172.24.40.65    8f77   Q [0001   D   NOERROR] SRV    (12)_collab-edge(4)_tls(9)gcnycedge(9)global(3)com(0),srv,udp,"windows,dns",2017-05-08T15:21:05.634Z,58733,172.24.19.20,ms_dns-604702830,212,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659091,1,0.0.0.0/514/tcp,2b04-f30c23d3,11012,0000002232bbe0d0,_collab-edge._tls.gcnycedge.global.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#729,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#729"",""num_events"":2960,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":728,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232BBE0D0 UDP Rcv 172.24.40.65    a6ec   Q [0001   D   NOERROR] A      (4)ipv6(8)msftncsi(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.639Z,58733,172.24.19.20,ms_dns-1323478756,183,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659103,1,0.0.0.0/514/tcp,2b04-f30c23df,11012,0000002232bbe0d0,ipv6.msftncsi.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#731,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#731"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":730,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232B5C1E0 UDP Rcv 172.24.40.65    3be8   Q [0001   D   NOERROR] A      (9)gcBRW0000(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.640Z,58733,172.24.19.20,ms_dns-1323478756,189,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659119,1,0.0.0.0/514/tcp,2b04-f30c23ef,11012,0000002232b5c1e0,gcbrw0000.global.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#735,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#735"",""num_events"":2957,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":734,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.32.197,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232D14120 UDP Snd 172.24.32.197   3754 R Q [8081   DR  NOERROR] A      (8)clients4(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.640Z,58733,172.24.19.20,ms_dns-1323478756,185,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659125,1,0.0.0.0/514/tcp,2b04-f30c23f5,11012,0000002232d14120,clients4.google.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#737,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#737"",""num_events"":2957,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":736,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.65,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232BBE0D0 UDP Snd 172.24.40.65    a6ec R Q [8081   DR  NOERROR] A      (4)ipv6(8)msftncsi(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.640Z,58733,172.24.19.20,ms_dns-1323478756,183,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659129,1,0.0.0.0/514/tcp,2b04-f30c23f9,11012,0000002232bbe0d0,ipv6.msftncsi.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#738,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#738"",""num_events"":2957,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":737,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.69,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232B5C1E0 UDP Rcv 172.24.40.69    5426   Q [0001   D   NOERROR] SRV    (5)_ldap(4)_tcp(10)gcBRW-site(6)_sites(9)gcBRW0000(9)global(3)com(0),srv,udp,"windows,dns",2017-05-08T15:21:05.640Z,58733,172.24.19.20,ms_dns-2312933121,227,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659135,1,0.0.0.0/514/tcp,2b04-f30c23gc,11012,0000002232b5c1e0,_ldap._tcp.gcbrw-site._sites.gcbrw0000.global.com,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#740,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#740"",""num_events"":2956,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":739,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.69,dr nxdomain,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  0000002232B5C1E0 UDP Snd 172.24.40.69    5426 R Q [8385 A DR NXDOMAIN] SRV    (5)_ldap(4)_tcp(10)gcBRW-site(6)_sites(9)gcBRW0000(9)global(3)com(0),srv,udp,"windows,dns",2017-05-08T15:21:05.640Z,58733,172.24.19.20,ms_dns-2312933121,227,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659137,1,0.0.0.0/514/tcp,2b04-f30c2401,11012,0000002232b5c1e0,_ldap._tcp.gcbrw-site._sites.gcbrw0000.global.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#741,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#741"",""num_events"":2956,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":740,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.21.14.28,dr nxdomain,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:54 AM 0EAC PACKET  00000022330BE190 UDP Rcv 172.21.14.28    b9df R Q [8385 A DR NXDOMAIN] NULL   (32)FBEKENDBDFDEDIDDCACACACACACACAAA(0),null,udp,"windows,dns",2017-05-08T15:21:05.642Z,58733,172.24.19.20,ms_dns-2912743111,195,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659164,1,0.0.0.0/514/tcp,2b04-f30c241c,11012,00000022330be190,fbekendbdfdediddcacacacacacacaaa,rcv,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#744,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#744"",""num_events"":2956,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":743,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:18:55 AM 0EB0 PACKET  0000002232EB81E0 UDP Snd 172.24.220.20   0759   Q [0001   D   NOERROR] A      (25)vast-production-193820940(9)us-east-1(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:05.643Z,58733,172.24.19.20,ms_dns-604702830,224,<13>May  8 11:19:00 gcBRW0000.global.com ,4077659184,1,0.0.0.0/514/tcp,2b04-f30c2430,11012,0000002232eb81e0,vast-production-193820940.us-east-1.elb.amazonaws.com,snd,ms_dns,f5b62164-5f1e-4c16-ba72-3064367f2cce#750,"{""id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce#750"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""f5b62164-5f1e-4c16-ba72-3064367f2cce"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":749,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
